Name,Age,Transaction_ID,Transaction_Time,Amount,Previous_Balance,Current_Balance,Transaction_Frequency_Weekly,Transaction_Type,Device_Type,Is_International,Device_Change,Fraud_Label
Linda Diaz,21,be0bc752-1556-4dbc-8e2b-0ec87236f2b7,2025-08-19 05:56:34,1017.41,28496.63,27479.22,1,Transfer,Mobile,0,0,0
Kimberly Smith,19,37993cf5-d5e4-4f16-a5dd-1207ec4a623f,2025-09-17 21:03:28,5292.28,46772.38,41480.1,1,ATM Withdrawal,Web,0,0,0
Ashley Lee,33,37fcea7a-9073-4ed5-9c89-9bd4e678c9d6,2025-05-28 16:59:43,187.32,12292.24,12104.92,16,Online Purchase,POS,0,0,0
Jocelyn Miranda,24,234e001a-aa7f-464d-a5b4-931961a93df9,2025-05-21 03:08:16,1376.62,19205.34,17828.72,7,Transfer,POS,1,0,1
James Dyer,66,744baf1c-72e2-4647-8b28-043e9a927cd7,2025-03-27 22:55:52,466.48,25587.9,25121.42,6,Transfer,POS,0,0,0
Shelby Gutierrez,64,2b364a54-e002-4011-8ecf-6b484b8b9545,2025-06-03 15:30:07,2810.12,23176.75,20366.63,5,Bill Payment,Web,0,0,0
Thomas Torres,57,a879ddb9-afa3-4cf9-8bcf-65a11a1f00e8,2025-09-06 04:23:27,763.17,44433.26,43670.09,16,Online Purchase,Mobile,0,0,0
Richard Hernandez,52,6ad74bd0-6870-4c7f-8f45-35fd8d67ebcd,2025-01-05 20:54:36,1462.46,6324.77,4862.31,12,Online Purchase,Mobile,0,0,0
Samantha Peck,53,e7d61a6e-053d-465b-b411-9439ce2a672d,2025-03-23 05:46:33,1026.18,40515.82,39489.64,4,ATM Withdrawal,Mobile,0,1,1
Amber Cruz,39,c9781c02-0c48-41c2-8c08-2717188c42c6,2025-09-07 23:06:46,1691.26,45235.64,43544.38,13,Transfer,ATM,0,0,0
Philip Holden,45,278f0d68-375f-4e0a-9481-04040fce7405,2025-04-09 00:15:43,3573.38,27616.88,24043.5,11,Bill Payment,POS,0,0,0
Cory Mccall,42,14c9b6fc-23d3-455c-8070-5e0fd95c1605,2025-04-06 02:54:47,6182.92,44059.57,37876.65,19,Transfer,POS,0,0,0
Angela Harris,24,ec2dddf9-2ab0-473f-8a1f-ccee262284e0,2025-05-21 03:26:59,665.11,3207.2,2542.09,3,Bill Payment,Mobile,0,1,1
Crystal Bennett,69,9568f554-b51e-49be-9793-1f72edd97274,2025-10-17 08:09:28,2609.96,7514.3,4904.34,12,Online Purchase,POS,1,1,1
Toni Berg,58,561ca9d3-cde5-40ed-9d3e-e6f9b68a1d7b,2025-05-03 21:26:05,5374.06,25549.43,20175.37,16,Transfer,Mobile,0,0,0
Susan Williams,70,f800c8e3-592e-4616-ab46-a2fcd23ff230,2025-03-09 07:18:04,1695.12,38496.08,36800.96,3,Bill Payment,POS,0,0,0
Melinda Sanchez,20,45fcd53b-e490-4aed-bfd6-bcf84bb54abd,2025-05-08 22:30:21,472.13,5676.39,5204.26,4,Online Purchase,Mobile,0,1,1
Amy Richardson,25,39fc86b3-2fea-4b3f-aa57-5a008aeb95a9,2025-04-20 16:42:23,4984.68,48657.45,43672.77,3,Bill Payment,POS,0,1,1
Robyn Bailey,64,28360117-9793-4f47-9f51-7c5d81027178,2025-06-14 14:48:49,2395.17,33004.26,30609.09,1,Transfer,POS,0,0,0
Janet Mooney,27,86cb5888-8e6b-4dc8-8032-06864c577674,2025-08-26 09:55:25,818.02,46784.22,45966.2,2,Transfer,POS,0,0,0
Margaret Huber,24,1590264a-022d-4c7e-9d14-7f33a60ccc82,2025-06-18 06:12:07,1715.68,21355.38,19639.7,14,Transfer,POS,0,0,0
Karen Marquez,68,85eb85f2-c7aa-4b75-93fe-8df109627758,2025-09-04 06:28:51,3314.23,14989.9,11675.67,1,Bill Payment,Mobile,0,0,0
Brenda Thomas DDS,55,c8e12e84-a190-4651-953b-726fb7e561f6,2025-03-02 04:04:01,335.47,4696.33,4360.86,10,ATM Withdrawal,ATM,0,0,0
Jeffrey Garcia,35,36a43af0-30f2-4fc5-a02a-0613116e90a5,2025-06-10 22:35:18,1011.82,29789.19,28777.37,8,Transfer,POS,0,1,1
Cindy Romero,29,3958d523-307d-4bb1-bb81-5ec0fb2cbcff,2025-04-20 06:30:32,240.42,2323.09,2082.67,1,Transfer,Mobile,0,0,0
Todd Glover,19,5fd69029-17d8-455b-b3ed-333457bb3543,2025-07-18 10:24:24,1542.13,24070.05,22527.92,4,Transfer,Mobile,1,0,1
Cheyenne Smith,50,84c3e42c-633c-473a-b2a6-ec4d8650771a,2025-08-07 01:16:20,391.32,17686.7,17295.38,8,ATM Withdrawal,Web,0,0,0
Dustin Welch,67,759edbe0-2d96-43a7-a2b2-3d52f6fb2bb2,2025-02-27 05:18:14,2954.09,10972.45,8018.36,1,Bill Payment,POS,0,0,0
Michael Washington,40,8f7cf4b3-4cdd-47c1-8f04-42eb8764709f,2025-09-07 15:58:06,2380.53,23435.05,21054.52,16,ATM Withdrawal,Web,1,0,1
Whitney Melendez,41,6b546c9a-59e0-45be-b8fd-4e3a5d857a32,2025-06-02 11:41:25,8.71,44054.65,44045.94,13,Online Purchase,Web,0,0,0
Michael Caldwell,39,95e161ce-1a4f-4789-b148-6e0f4c99f188,2025-01-25 01:53:02,1071.44,21832.36,20760.92,1,Transfer,ATM,0,0,0
Denise Pham,74,717c7422-fa53-4c80-bc38-938c174b62fa,2025-05-31 09:14:45,7269.52,27816.14,20546.62,12,Online Purchase,POS,0,0,0
Laura Salas,29,2db43e6e-443e-4410-9513-44efa835f5fe,2025-04-06 02:13:26,3050.78,9694.18,6643.4,2,ATM Withdrawal,Web,0,0,0
Raymond Lutz,21,214d4214-abfb-41d4-aa16-4e9b8e6ee45a,2025-10-14 18:55:27,530.47,45372.02,44841.55,11,Online Purchase,POS,1,0,1
James Chan,28,d06c5f4a-dddc-4eeb-afc0-1f39da52090d,2025-10-17 08:42:10,3910.46,17654.95,13744.49,8,ATM Withdrawal,Mobile,0,0,0
Alexis Robinson,60,11cc1600-7619-4b28-be5d-94c970093c1d,2025-03-06 04:23:54,554.1,36864.55,36310.45,10,ATM Withdrawal,POS,0,0,0
Kelly Grimes,58,1a3d03a7-c936-43cb-9eed-c4bd8e836927,2025-07-02 00:55:49,429.05,28679.27,28250.22,13,Transfer,Mobile,0,0,0
Karen Randolph,19,714a0fe7-d673-4b32-a1a8-089b46993972,2025-02-09 19:08:39,1305.47,16400.57,15095.1,16,Online Purchase,Mobile,0,0,0
Lori Diaz,49,9f750c16-5ed7-418e-a29e-8efc62af7a7c,2025-09-28 02:08:57,2654.4,24077.9,21423.5,15,Bill Payment,POS,0,0,0
John Thomas,66,8760fec3-08b5-4dd4-9025-f8fe78836989,2025-04-24 05:14:20,602.79,8484.87,7882.08,18,Bill Payment,Mobile,0,0,0
Judy Johnson,41,1af880f2-e501-438f-8284-780fc8cfe114,2025-09-21 07:16:07,97.03,3406.44,3309.41,10,Bill Payment,Mobile,0,0,0
Nicole House,67,c05d6e20-9579-40a8-a9b8-3432ad15a34a,2025-06-23 16:57:00,3300.14,12456.38,9156.24,15,Online Purchase,Web,0,0,0
Bethany Taylor,20,85d45a9f-ef5a-4870-9239-fe543c7b3689,2025-08-10 20:04:01,490.94,6496.55,6005.61,18,Transfer,Web,0,0,0
Karen Lewis,46,6b72e920-dc90-4501-b520-9f41e40067fb,2025-05-02 20:56:56,1060.63,40356.57,39295.94,12,ATM Withdrawal,Web,0,0,0
Mr. James Peterson,21,1135b1f8-572d-4f73-8f7d-69120e490f42,2025-02-16 23:38:17,2917.6,34872.29,31954.69,13,Online Purchase,Web,1,0,1
Kelli Hudson,37,37649d20-afa3-4ecd-9a21-78115435c198,2025-03-14 11:11:58,737.22,10682.25,9945.03,4,ATM Withdrawal,ATM,0,0,0
John Aguilar,61,c9202bc7-c54e-4ac9-adb1-21fdd09e2952,2025-10-15 11:33:48,1072.71,21944.54,20871.83,19,ATM Withdrawal,ATM,0,0,0
Melissa Ramirez,33,d071de5b-28e6-4d66-8d05-bcc12dce7647,2025-05-13 03:36:53,8259.06,15595.25,7336.19,10,Bill Payment,POS,0,0,0
Andrew Cooper,44,77bae0e6-6fce-4cd8-8227-1b8a6bcaa4c1,2025-04-21 04:00:16,3507.74,2347.36,-1160.38,9,Online Purchase,ATM,0,0,0
Ashley Padilla,38,1aa157a8-5207-43c4-b5e4-5ab479c15d68,2025-04-08 23:25:08,52.62,47727.35,47674.73,12,ATM Withdrawal,POS,1,0,1
Nicholas Graves,48,4b0814a2-38d8-459f-b885-c56f21234d1f,2025-10-17 05:22:22,3099.55,14292.83,11193.28,14,Transfer,Web,0,0,0
Christina Scott,70,fd75c89e-05e6-4655-8665-79bc577237cb,2025-08-15 02:20:26,3284.66,12806.67,9522.01,17,Transfer,Web,0,0,0
Jeffrey Montoya,50,b94a7f34-ab5e-4ce3-a401-03f23e1b846e,2025-01-22 13:49:46,58.7,29377.86,29319.16,8,Online Purchase,Web,0,0,0
Janet Huber,73,69717d7b-8194-408f-8584-7d52339bc689,2025-05-18 19:20:57,6817.81,41704.03,34886.22,19,Transfer,POS,0,0,0
Melissa Lam,61,0bf4eebf-217d-46fd-9b73-36fd59884a6a,2025-10-08 19:37:39,1435.9,33404.27,31968.37,7,Transfer,POS,0,0,0
Debbie Hill,53,54e853b3-c7ae-490f-af84-f79a52b49503,2025-04-29 23:06:03,1097.29,39419.9,38322.61,15,Bill Payment,ATM,0,0,0
Christopher Munoz,73,8a46ae7d-37b0-433d-aae9-050cc0e00c8b,2025-10-13 05:17:58,392.29,48800.3,48408.01,15,Online Purchase,ATM,0,0,0
Catherine Mcfarland,44,8cc7c75b-cee0-4d81-a1dd-623585c893a8,2025-05-13 07:59:48,2117.26,14846.89,12729.63,11,Online Purchase,POS,0,0,0
Douglas Mcintyre,24,b5ecc7e3-7273-4ace-8367-4d854db72603,2025-05-28 02:57:07,7014.78,42664.0,35649.22,13,Online Purchase,POS,0,0,0
Jeffrey Chang,44,57dd24fd-5ec8-4dd8-a278-0727c437286b,2025-09-19 13:42:03,15.56,23642.04,23626.48,17,Online Purchase,Web,0,1,1
James Murphy,40,0066c9e8-249e-4920-a9f4-f81c3ccfa93a,2025-08-12 07:13:31,2943.03,11063.45,8120.42,13,Online Purchase,ATM,0,1,1
Mary Frye,24,c179a11d-5cce-48d4-a5e6-b2717c9ce2a8,2025-03-30 21:43:41,462.26,42733.74,42271.48,10,Bill Payment,Mobile,0,1,1
Scott Munoz,39,ae9f8d47-250a-4c38-8fb8-2d97b15ea4e3,2025-06-08 05:32:48,158.91,28410.89,28251.98,8,ATM Withdrawal,POS,0,0,0
Nicholas White,73,82655c7d-b5f9-45b1-a886-d70ae0baa3c6,2025-09-03 20:35:48,1953.53,40315.97,38362.44,11,Online Purchase,ATM,0,0,0
Jade Bryant,20,681671a5-cecd-4019-b19c-9036292044a3,2025-02-01 00:44:16,4596.27,4622.82,26.55,15,Transfer,POS,0,1,1
Kenneth Jackson,42,5731674e-e03c-48ee-a58c-c0e86767f245,2025-10-03 17:17:28,3902.71,5514.24,1611.53,18,Bill Payment,Web,0,0,0
Eric Gardner,57,4a602cc0-05b5-4653-bea2-e729f1483f14,2025-10-01 09:52:09,8965.18,49519.34,40554.16,5,Online Purchase,Mobile,0,0,0
Jennifer Collier,53,2f3c36e3-5b75-4ee6-98ae-1cb1f1636062,2025-09-25 20:01:42,2967.83,11710.06,8742.23,3,Transfer,POS,1,0,1
James Hurst,24,26ac5aec-f03a-4b3e-84f7-52fbc1e59478,2025-01-10 10:11:11,1495.67,44783.13,43287.46,19,ATM Withdrawal,Mobile,0,0,0
Isaac Brown,44,3adf9041-1eff-4c5a-9223-dde7c7739878,2025-07-14 20:05:54,425.35,9430.03,9004.68,5,ATM Withdrawal,ATM,1,0,1
Christina Ortiz,59,535b22cd-678b-4607-b2ae-e8bf6786c688,2025-08-20 01:12:04,587.66,39864.02,39276.36,6,ATM Withdrawal,Mobile,0,0,0
Kristen Young,32,8ccb30c2-5e82-4c3d-93ef-c1ce8d909715,2025-08-05 09:23:33,1892.66,36118.84,34226.18,15,ATM Withdrawal,POS,0,0,0
Pam Melendez,43,5704cd42-88ef-4031-b3ea-e5c28eea381f,2025-05-18 12:15:13,94.14,1274.46,1180.32,2,ATM Withdrawal,POS,0,0,0
Tammy Lamb,21,4b8bef72-f6d4-4187-a751-dbc1e3c0a26d,2025-07-23 22:42:16,954.49,21883.52,20929.03,14,ATM Withdrawal,Web,0,1,1
Mark Vaughn,60,602eeb26-2c34-438d-ba14-47ac0fb5c4ba,2025-05-07 14:36:01,4031.22,7254.71,3223.49,3,Bill Payment,Web,0,1,1
Sandra Thompson,57,04edeb40-71a4-4883-966a-cd082d59341b,2025-06-18 11:14:12,2772.33,42261.43,39489.1,15,Online Purchase,Mobile,0,0,0
Jennifer Howard,19,0d8fc1ea-3577-4458-981c-df3a27712df9,2025-10-18 03:00:31,1944.71,43389.08,41444.37,15,Transfer,POS,0,0,0
Christopher Nelson,57,d01b7f63-ee30-4442-b632-720d23fec58b,2025-10-20 11:47:12,294.54,35238.45,34943.91,7,Online Purchase,ATM,0,0,0
Ronald Graham,18,b492ee19-c602-4a4c-ac7a-e4d8c597b850,2025-07-26 09:49:33,872.56,3609.12,2736.56,19,Transfer,Mobile,0,0,0
Alexis Smith,34,52877c29-211c-4dea-9548-88ece346a517,2025-05-17 01:56:19,154.44,30210.01,30055.57,16,ATM Withdrawal,POS,0,0,0
Michael Olson,66,e47d9798-1ca0-4fb6-8546-f1779611febe,2025-10-04 14:09:41,1228.23,43005.38,41777.15,17,Online Purchase,Web,1,0,1
Jennifer Herman,22,a797ac2c-9f1c-454e-b22a-f2c2f343dab8,2025-01-06 23:13:39,1150.99,46713.28,45562.29,15,Online Purchase,Web,0,0,0
Bobby Thompson,26,4bcca5b2-7d41-4fcb-aa33-6a1fda599828,2025-04-25 08:26:40,1422.03,1433.01,10.98,3,Transfer,Mobile,0,1,1
Jose Simmons,26,b5acc444-a0f5-4e5a-b38d-4cb986712c6d,2025-06-02 11:36:14,765.79,6018.23,5252.44,12,ATM Withdrawal,Mobile,0,0,0
Paul Stone,62,6658ae64-a5c1-4cdc-bce8-bbff2dfd76e1,2025-09-07 08:10:11,678.83,14652.91,13974.08,10,ATM Withdrawal,ATM,0,1,1
Kevin Brown,67,4fca1b28-5c8d-4789-9608-0afa791ad8ba,2025-01-20 11:35:32,166.7,1245.58,1078.88,9,Online Purchase,Mobile,0,0,0
Kristina Dixon,38,94e5ff37-7e88-4dac-9c86-0e0533a720ac,2025-07-31 10:25:11,2299.51,30595.64,28296.13,7,Transfer,ATM,0,0,0
Connie Smith,57,4e3a1767-725b-418e-980c-e2a94454fb0a,2025-02-18 18:22:14,4167.88,24402.41,20234.53,11,Online Purchase,Web,1,0,1
Laura Padilla,68,bf16c065-b7a8-4952-88d7-375837312028,2025-10-20 11:05:21,343.67,5386.82,5043.15,8,Bill Payment,Web,0,1,1
Cameron Sanchez,22,db53b5b7-1835-49c1-97b0-bb934d6e6336,2025-03-09 21:45:25,5981.93,24703.59,18721.66,18,ATM Withdrawal,POS,0,0,0
Ashley Torres,48,a8bce729-d127-42e9-b5b6-340c28c55277,2025-05-18 18:39:45,354.89,13120.45,12765.56,14,Bill Payment,POS,1,0,1
Scott Moon,49,659b3361-2844-4099-991c-eb765cc33a04,2025-01-26 03:45:24,459.81,24186.19,23726.38,15,Transfer,POS,0,0,0
Jamie Campbell,62,99eb958d-f6b6-4f64-a156-1ad69c7cfd11,2025-07-05 23:28:36,1899.06,10652.09,8753.03,4,Bill Payment,ATM,0,1,1
Craig Walker,74,bc2954b4-5a38-4f3f-8b6c-4249cbd8832f,2025-08-30 22:05:46,3089.39,2035.54,-1053.85,14,Transfer,ATM,0,0,0
Jessica Brown,68,2a994cda-1597-4db4-b984-9ea22b15ff07,2025-08-20 03:57:48,694.92,4401.41,3706.49,16,Transfer,Mobile,0,0,0
Jennifer Spencer,61,6ef7eaf4-3c8f-4b50-a7fa-e54bfd341f09,2025-07-18 07:07:26,322.0,28144.6,27822.6,18,Online Purchase,POS,0,0,0
Ronald Summers,73,91458a59-9320-4c2f-9e02-98f29587bdf4,2025-02-08 10:30:35,1199.69,1470.93,271.24,15,Online Purchase,POS,0,1,1
Jason Bryant,34,118047c9-1d66-40c0-9b78-3d7cf71deb92,2025-04-04 09:00:52,644.67,8292.99,7648.32,3,ATM Withdrawal,ATM,0,1,1
Krista Hanson,21,afcde92b-1414-4f0e-92d7-5e092abbfa41,2025-01-05 14:42:30,3213.44,15482.71,12269.27,2,Bill Payment,Web,0,1,1
Logan Saunders Jr.,27,09cb9f55-5025-4db8-9d5d-08631b4dbc2c,2025-05-21 22:35:07,1230.35,6593.79,5363.44,19,Transfer,Mobile,0,0,0
Mr. George Lynch,58,4deacc1b-9010-4077-b4cc-8e517c1f1a65,2025-10-24 23:07:13,6.0,24173.9,24167.9,15,Online Purchase,Mobile,0,0,0
Virginia Andrews,60,11e10d31-5c5a-4cc2-8aeb-33dd791fd4e6,2025-06-24 02:10:38,172.69,44892.15,44719.46,13,ATM Withdrawal,POS,0,0,0
Kathryn Holmes,36,eced4c44-ff55-4f35-89dd-ff73af50c96e,2025-05-18 23:47:36,748.52,22051.87,21303.35,16,Transfer,Web,0,1,1
Loretta Davis,27,5f8f6350-8bff-4423-b7af-73d9c6209fcd,2025-08-17 07:30:19,3373.39,11139.51,7766.12,19,Transfer,POS,0,0,0
Jared Conner MD,42,0ddeaac8-a0d8-476d-ba78-c20b67d96ee6,2025-08-07 23:47:57,2393.54,23202.65,20809.11,13,ATM Withdrawal,ATM,1,0,1
Mark Johnson,23,6f17beb5-42d5-42a4-9d5f-07c1198f204f,2025-02-26 02:36:04,3289.14,19152.95,15863.81,7,Bill Payment,POS,1,0,1
Robert Ibarra,55,6e2425b0-c86b-4b9a-88a1-fa0504cc7e8e,2025-04-06 22:21:35,600.93,45270.76,44669.83,10,Online Purchase,POS,0,1,1
Tiffany Morse,18,2f63d17e-6464-4f29-a7f5-21d66fb71a5e,2025-09-17 19:58:34,2244.67,34162.08,31917.41,14,Transfer,ATM,1,0,1
Stacey Williams,40,65a0321a-c70e-4276-92e9-a46f20dcd51a,2025-01-29 22:11:31,905.58,14194.78,13289.2,10,Online Purchase,Web,0,0,0
Alison Williams,21,01bd2b2c-2d03-44ad-9eee-825031995494,2025-06-22 20:57:31,3472.58,48008.91,44536.33,15,Bill Payment,POS,0,0,0
Jeffery Michael,54,d374c6d3-318b-4cdd-8aec-c3ce516126aa,2025-01-27 02:42:00,364.71,47545.05,47180.34,1,Online Purchase,POS,0,0,0
Frank Gonzalez,44,e108b7d5-14b7-4c06-93c7-385e5d173676,2025-05-24 20:56:48,1626.76,22223.26,20596.5,18,Transfer,ATM,0,0,0
Amy Montgomery,44,1c170e02-182d-4de5-b716-a1a6d67a966c,2025-07-21 03:15:41,1196.26,47026.26,45830.0,10,ATM Withdrawal,ATM,0,0,0
Jamie Gross,45,2723cb89-ab45-41b0-9b54-79595a4220b0,2025-07-06 12:50:37,820.32,39069.71,38249.39,8,Bill Payment,ATM,0,0,0
Laura Mcdonald,54,033c656a-2002-471d-9179-098f6bdf1599,2025-04-03 02:57:13,3269.24,43883.3,40614.06,14,Online Purchase,Mobile,0,0,0
Jennifer Brown,36,c8865a03-a48e-41fc-b3b0-691938fa74a8,2025-05-02 16:50:45,4006.87,15435.05,11428.18,14,Bill Payment,POS,0,1,1
Michael Horn,21,cd29ba7e-cd39-4cf1-8edb-291d3644f162,2025-05-17 11:27:40,2954.01,44684.73,41730.72,6,Transfer,Mobile,0,0,0
Douglas Andrews,20,5d71f3cc-af97-466a-be16-c1ddbb5d0604,2025-06-16 18:00:09,82.41,3423.94,3341.53,6,Online Purchase,Mobile,0,0,0
Shannon Woods,22,dc4fcdde-a09a-4d53-8f9c-37abe81b1b6f,2025-08-23 13:04:33,6690.35,10822.11,4131.76,9,Transfer,ATM,0,0,0
Zachary Carr,44,480bd78b-28ef-4d8d-90f5-019949d0d284,2025-05-10 10:15:43,453.34,38144.87,37691.53,3,Online Purchase,Web,1,0,1
Lucas Mullins,46,88fc6b4e-1104-4d0f-a2ff-cc634a4d94ce,2025-05-30 16:18:44,1657.13,21707.52,20050.39,18,Online Purchase,POS,0,0,0
Angela Willis,48,ddab53f4-06ce-42c1-9677-a01fbc0977b5,2025-02-19 13:48:59,1519.38,23516.01,21996.63,1,ATM Withdrawal,POS,0,0,0
Amanda Mcclain,23,4134524e-64a5-4750-b14b-db2123d24757,2025-09-11 17:53:14,5949.42,6563.82,614.4,3,Bill Payment,POS,1,0,1
Henry Thomas,24,d17caaf9-d9eb-4905-b37b-f8a831f20a07,2025-03-23 16:46:09,7640.59,5124.68,-2515.91,6,Bill Payment,POS,0,0,0
Mr. Richard Carter MD,48,80c8de7a-47ca-4b29-b98e-4ddc00fe4e86,2025-01-09 11:05:38,450.46,27061.77,26611.31,11,Transfer,POS,0,0,0
Martha Evans,33,76844503-c218-47f4-aacc-5813a5e67dc9,2025-05-24 15:03:09,3149.4,36316.24,33166.84,7,ATM Withdrawal,ATM,0,0,0
Connie Brown,42,1cdcd6ab-51a9-4b68-9e2b-38e23bd409d7,2025-10-20 15:24:29,1899.85,25435.75,23535.9,3,Bill Payment,Web,0,0,0
Robert Mclaughlin,20,f2e7a988-2edb-4506-bdf9-cefc42e1357f,2025-08-06 21:32:18,1501.51,47740.57,46239.06,14,Online Purchase,POS,0,0,0
Travis Gill,65,b09f7f68-df8b-4413-9771-3232dbeeffa1,2025-03-11 15:13:31,774.28,41470.3,40696.02,9,Bill Payment,Web,0,0,0
Jeremy Wu,50,756c3bf8-db81-426c-a914-622865354415,2025-04-01 23:01:14,548.36,45237.53,44689.17,6,Online Purchase,Web,0,0,0
Michael Brown,19,e5593fe9-6eff-446d-bf9c-bacba598adb8,2025-06-28 19:39:55,88.61,7361.02,7272.41,10,Transfer,ATM,0,0,0
Jennifer Jones,39,c937ef87-53b1-4bf6-8009-d7ce637e0448,2025-05-22 00:09:50,706.27,32569.23,31862.96,6,Bill Payment,Web,0,0,0
Elizabeth Francis,74,3703060d-6fb1-4bd4-88c8-9d43d28105ab,2025-05-21 15:25:07,1482.79,45759.89,44277.1,9,ATM Withdrawal,Web,0,0,0
Andrew Alvarez,29,c9d2adeb-b2a0-4cb1-97e3-d5886b02989c,2025-03-11 21:04:48,799.9,18301.92,17502.02,1,ATM Withdrawal,Mobile,1,0,1
Tiffany Weaver,53,3c93f307-cbf6-49cc-9a1a-387d1a8378b0,2025-05-15 16:26:18,1601.62,8564.26,6962.64,13,Bill Payment,Mobile,0,0,0
Samuel Adams,71,dc4dc635-4d70-4984-9f05-c7d1e72f0287,2025-10-09 06:41:45,4860.15,35640.37,30780.22,5,Transfer,POS,0,0,0
Amy Sanders,58,7ae2700e-48c9-4a8d-9a6d-441d880af3eb,2025-04-05 05:58:08,1370.16,4758.11,3387.95,7,Online Purchase,POS,0,0,0
Adam Johnson,33,5ee3dda1-601d-46d2-aa31-8cdb006749a8,2025-06-13 14:28:52,1475.13,5590.66,4115.53,12,ATM Withdrawal,Web,0,0,0
Maria Johnson,52,8cf73abf-2ba6-4d20-82f8-e96421daf076,2025-08-23 22:28:07,118.69,33604.48,33485.79,5,Transfer,Web,0,0,0
Brandon Hughes,31,aa07825f-a838-472c-aa61-5787448c698a,2025-04-28 22:24:38,714.55,31523.93,30809.38,19,Online Purchase,ATM,0,0,0
Timothy Rice,34,2a97bc43-5128-4180-a80d-d74b94f5a401,2025-04-27 07:56:35,2649.18,38129.15,35479.97,18,Transfer,Mobile,0,0,0
Robert Roberson,24,560d42f1-dcd8-450d-ae89-a6836c3b4b68,2025-01-13 03:55:34,1868.54,3996.13,2127.59,13,Transfer,Mobile,0,0,0
Christian Hogan,33,5b187cd8-ad87-4954-8209-4a172459ed60,2025-05-08 14:24:57,2595.31,49626.52,47031.21,10,Transfer,Web,0,0,0
William Perry,71,1d277b63-9dfa-425f-b256-2bd6853ff76d,2025-03-31 02:03:34,5171.52,28944.22,23772.7,19,Online Purchase,Web,0,0,0
Cory Simmons,32,c1e9d3c4-70ea-407d-9e40-a57dd85cc1fc,2025-02-16 01:09:05,519.81,5496.45,4976.64,4,ATM Withdrawal,ATM,0,1,1
Rebecca Hernandez,31,6b7d8348-6620-4c3b-9f5e-d55aafac872b,2025-06-22 05:06:08,479.79,8635.72,8155.93,1,Transfer,POS,0,0,0
Edward King,53,635a4239-75e2-4ffb-a58f-9213ae807d25,2025-03-04 05:03:47,631.06,21178.11,20547.05,5,Online Purchase,POS,0,0,0
Renee Payne,30,fea87091-827a-42b7-ab56-a938b13b0436,2025-08-03 10:14:14,1599.9,32118.26,30518.36,9,Bill Payment,Mobile,0,0,0
Sharon Collins,67,90c940ab-a4f4-4d68-bc38-46b24a3ce021,2025-10-14 08:33:43,314.76,18007.32,17692.56,6,Transfer,POS,0,0,0
Brandon Edwards,27,b84ffa2d-5175-4ea5-9a58-319e442fb022,2025-08-11 09:05:02,3351.95,46071.06,42719.11,5,ATM Withdrawal,Mobile,0,0,0
Sharon Gonzalez,43,269c0c2d-456e-4007-baa2-f2b236c1cd7f,2025-04-10 09:14:54,266.91,7485.51,7218.6,3,Online Purchase,Web,0,0,0
Keith Miller,19,7aeaadfe-73d7-4007-ae96-adaf0a8d32cb,2025-07-21 20:11:10,1603.77,27795.25,26191.48,14,Online Purchase,Mobile,0,0,0
Kathleen Rose,56,023b0eb3-8871-488e-b0be-671c3de31862,2025-06-12 22:37:47,523.44,39981.0,39457.56,11,Online Purchase,Web,0,0,0
Shane Duran,51,a628d541-08c5-4731-8f04-6a01c4b9f922,2025-06-27 21:35:43,3599.03,11380.94,7781.91,17,Online Purchase,POS,0,1,1
Brittany Andrade,41,d07b303a-7f43-412e-a8f5-13b38263e378,2025-05-29 16:56:38,478.26,25734.15,25255.89,2,Bill Payment,Web,0,1,1
Steven Coleman,29,05371566-81f2-4c41-804c-efef80bb6ce3,2025-06-21 17:02:24,347.75,18085.98,17738.23,3,ATM Withdrawal,Mobile,1,0,1
Arthur Mata,57,d22ea176-5348-499d-950c-f0c64f1d0f9b,2025-06-20 19:41:28,237.19,30738.89,30501.7,5,Online Purchase,ATM,0,0,0
Joseph Reyes,42,31847bad-42ed-46da-9f0e-5a0e1a245453,2025-02-15 03:31:43,1925.7,12416.35,10490.65,4,Bill Payment,Mobile,0,0,0
Eddie Francis,30,23e03c4b-4b99-4c64-82f1-e64c51f0d6e0,2025-06-09 15:50:03,1063.71,46334.28,45270.57,8,Transfer,ATM,0,0,0
David Morgan,53,d0a78b95-b2e0-4fe3-821b-5fc663bf7098,2025-01-17 23:24:54,223.82,24705.44,24481.62,12,Transfer,POS,0,0,0
Alyssa Porter,60,32d5f1b6-86dc-48ca-b861-287bbc998227,2025-02-20 05:12:56,4948.76,19867.52,14918.76,15,Transfer,ATM,0,0,0
Victor Myers,23,a6c66023-1af1-4b0f-9967-c14a4ce96f12,2025-06-29 14:07:18,2340.24,23935.48,21595.24,8,Transfer,Web,0,0,0
Jacob Molina,24,aa674127-bfed-4dd1-9737-8d5d65f3338a,2025-03-03 10:03:19,3094.73,38368.26,35273.53,16,Bill Payment,Web,0,0,0
Jonathan Smith,70,0e5321b4-f6ce-4278-a42b-837b2995a517,2025-02-13 12:13:09,2113.96,30081.41,27967.45,2,Online Purchase,Mobile,0,0,0
Joseph Martin,57,25a3ef77-c8f3-48de-95ef-adc19fc2ae05,2025-06-14 02:47:58,245.03,35853.48,35608.45,4,ATM Withdrawal,Web,0,0,0
